Date,Search,Province
2021-12-24,77.3015446608462,MB
2021-12-25,52.89053055742109,MB
2021-12-26,55.94190732034923,MB
2021-12-27,87.47280053727334,MB
2021-12-28,74.25016789791806,MB
2021-12-29,76.2844190732035,MB
2021-12-30,80.35292142377435,MB
2021-12-31,70.18166554734721,MB
2022-01-01,54.29238552512312,MB
2022-01-02,55.18242463209235,MB
2022-01-03,81.88359784116929,MB
2022-01-04,89.00391069692316,MB
2022-01-05,72.98320677147699,MB
2022-01-06,61.412698380876975,MB
2022-01-07,63.19277659481544,MB
2022-01-08,42.72187713452311,MB
2022-01-09,36.49160338573849,MB
2022-01-10,52.51230731118466,MB
2022-01-11,53.40234641815389,MB
2022-01-12,50.7322290972462,MB
2022-01-13,45.391994455430805,MB
2022-01-14,40.05175981361542,MB
2022-01-15,29.37129052998464,MB
2022-01-16,27.59121231604617,MB
2022-01-17,50.7322290972462,MB
2022-01-18,47.17207266936927,MB
2022-01-19,44.50195534846158,MB
2022-01-20,44.50195534846158,MB
2022-01-21,37.381642492707726,MB
2022-01-22,24.92109499513848,MB
2022-01-23,21.36093856726156,MB
2022-01-24,26.701173209076945,MB
2022-01-25,26.701173209076945,MB
2022-01-26,25.811134102107715,MB
2022-01-27,26.701173209076945,MB
2022-01-28,25.811134102107715,MB
2022-01-29,19.580860353323093,MB
2022-01-30,16.910743032415397,MB
2022-01-31,23.14101678120002,MB
2022-02-01,22.25097767423079,MB
2022-02-02,25.811134102107715,MB
2022-02-03,20.470899460292323,MB
2022-02-04,18.690821246353863,MB
2022-02-05,13.350586604538472,MB
2022-02-06,14.240625711507704,MB
2022-02-07,18.690821246353863,MB
2022-02-08,20.470899460292323,MB
2022-02-09,23.14101678120002,MB
2022-02-10,16.910743032415397,MB
2022-02-11,30.26132963695387,MB
2022-02-12,15.130664818476935,MB
2022-02-13,11.57050839060001,MB
2022-02-14,16.020703925446167,MB
2022-02-15,16.910743032415397,MB
2022-02-16,15.130664818476935,MB
2022-02-17,13.350586604538472,MB
2022-02-18,13.350586604538472,MB
2022-02-19,9.790430176661546,MB
2022-02-20,9.790430176661546,MB
2022-02-21,9.790430176661546,MB
2022-02-22,14.240625711507704,MB
2022-02-23,14.240625711507704,MB
2022-02-24,12.46054749756924,MB
2022-02-25,12.46054749756924,MB
2022-02-26,10.680469283630778,MB
2022-02-27,8.900391069692315,MB
2022-02-28,14.240625711507704,MB
2022-03-01,15.130664818476935,MB
2022-03-02,13.350586604538472,MB
2022-03-03,11.57050839060001,MB
2022-03-04,11.57050839060001,MB
2022-03-05,8.900391069692315,MB
2022-03-06,8.900391069692315,MB
2022-03-07,10.680469283630778,MB
2022-03-08,10.680469283630778,MB
2022-03-09,12.46054749756924,MB
2022-03-10,11.57050839060001,MB
2022-03-11,9.790430176661546,MB
2022-03-12,10.680469283630778,MB
2022-03-13,9.790430176661546,MB
2022-03-14,14.240625711507704,MB
2022-03-15,15.130664818476935,MB
2022-03-16,11.57050839060001,MB
2022-03-17,11.57050839060001,MB
2022-03-18,10.680469283630778,MB
2022-03-19,8.010351962723083,MB
2022-03-20,8.010351962723083,MB
2022-03-21,9.790430176661546,MB
2022-03-22,11.57050839060001,MB
2022-03-23,11.57050839060001,MB
2022-03-24,10.680469283630778,MB
2022-03-25,10.680469283630778,MB
2022-03-26,9.790430176661546,MB
2022-03-27,9.790430176661546,MB
2022-03-28,11.57050839060001,MB
2022-03-29,11.57050839060001,MB
2022-03-30,12.46054749756924,MB
2022-03-31,13.350586604538472,MB
2022-04-01,14.240625711507704,MB
2022-04-02,9.790430176661546,MB
2022-04-03,11.57050839060001,MB
2022-04-04,12.46054749756924,MB
2022-04-05,13.350586604538472,MB
2022-04-06,13.350586604538472,MB
2022-04-07,15.130664818476935,MB
2022-04-08,11.57050839060001,MB
2022-04-09,11.57050839060001,MB
2022-04-10,10.680469283630778,MB
2022-04-11,12.46054749756924,MB
2022-04-12,10.680469283630778,MB
2022-04-13,9.790430176661546,MB
2022-04-14,8.900391069692315,MB
2022-04-15,9.790430176661546,MB
2022-04-16,9.790430176661546,MB
2022-04-17,8.010351962723083,MB
2022-04-18,10.680469283630778,MB
2022-04-19,10.680469283630778,MB
2022-04-20,9.790430176661546,MB
2022-04-21,10.680469283630778,MB
2022-04-22,8.900391069692315,MB
2022-04-23,8.010351962723083,MB
2022-04-24,7.120312855753852,MB
2022-04-25,8.010351962723083,MB
2022-04-26,8.900391069692315,MB
2022-04-27,8.010351962723083,MB
2022-04-28,8.010351962723083,MB
2022-04-29,7.120312855753852,MB
2022-04-30,5.340234641815389,MB
2022-05-01,7.120312855753852,MB
2022-05-02,8.010351962723083,MB
2022-05-03,8.010351962723083,MB
2022-05-04,8.010351962723083,MB
2022-05-05,7.120312855753852,MB
2022-05-06,8.010351962723083,MB
2022-05-07,5.340234641815389,MB
2022-05-08,5.340234641815389,MB
2022-05-09,7.120312855753852,MB
2022-05-10,7.120312855753852,MB
2022-05-11,6.2302737487846205,MB
2022-05-12,7.120312855753852,MB
2022-05-13,5.340234641815389,MB
2022-05-14,6.2302737487846205,MB
2022-05-15,6.2302737487846205,MB
2022-05-16,6.2302737487846205,MB
2022-05-17,6.2302737487846205,MB
2022-05-18,5.340234641815389,MB
2022-05-19,4.4501955348461575,MB
2022-05-20,9.790430176661546,MB
2022-05-21,7.120312855753852,MB
2022-05-22,7.120312855753852,MB
2022-05-23,5.340234641815389,MB
2022-05-24,6.2302737487846205,MB
2022-05-25,6.2302737487846205,MB
2022-05-26,6.2302737487846205,MB
2022-05-27,5.340234641815389,MB
2022-05-28,3.560156427876926,MB
2022-05-29,4.4501955348461575,MB
2022-05-30,4.4501955348461575,MB
2022-05-31,5.340234641815389,MB
2022-06-01,4.4501955348461575,MB
2022-06-02,4.4501955348461575,MB
2022-06-03,5.340234641815389,MB
2022-06-04,4.4501955348461575,MB
2022-06-05,4.4501955348461575,MB
2022-06-06,5.340234641815389,MB
2022-06-07,3.560156427876926,MB
2022-06-08,6.2302737487846205,MB
2022-06-09,5.340234641815389,MB
2022-06-10,4.4501955348461575,MB
2022-06-11,5.340234641815389,MB
2022-06-12,4.4501955348461575,MB
2022-06-13,5.340234641815389,MB
2022-06-14,6.2302737487846205,MB
2022-06-15,6.2302737487846205,MB
2022-06-16,4.4501955348461575,MB
2022-06-17,5.340234641815389,MB
2022-06-18,2.6701173209076945,MB
2022-06-19,3.560156427876926,MB
2022-06-20,4.4501955348461575,MB
2022-06-21,3.560156427876926,MB
2022-06-22,3.560156427876926,MB
2022-06-23,4.4501955348461575,MB
2022-06-24,3.560156427876926,MB
2022-06-25,2.6701173209076945,MB
2022-06-26,3.560156427876926,MB
2022-06-27,3.560156427876926,MB
2022-06-28,4.4501955348461575,MB
2022-06-29,4.4501955348461575,MB
2022-06-30,5.340234641815389,MB
2022-07-01,3.6320995427589655,MB
2022-07-02,3.345354842014837,MB
2022-07-03,3.918844243503095,MB
2022-07-04,4.014425810417804,MB
2022-07-05,5.256986180309029,MB
2022-07-06,4.87465991265019,MB
2022-07-07,5.7348940148825776,MB
2022-07-08,5.0658230464796095,MB
2022-07-09,4.87465991265019,MB
2022-07-10,3.6320995427589655,MB
2022-07-11,6.117220282541416,MB
2022-07-12,5.256986180309029,MB
2022-07-13,5.7348940148825776,MB
2022-07-14,6.690709684029674,MB
2022-07-15,5.639312447967868,MB
2022-07-16,3.4409364089295464,MB
2022-07-17,5.161404613394319,MB
2022-07-18,5.4481493141384485,MB
2022-07-19,5.256986180309029,MB
2022-07-20,4.87465991265019,MB
2022-07-21,6.308383416370835,MB
2022-07-22,5.4481493141384485,MB
2022-07-23,4.683496778820771,MB
2022-07-24,5.0658230464796095,MB
2022-07-25,4.779078345735481,MB
2022-07-26,4.492333644991352,MB
2022-07-27,5.0658230464796095,MB
2022-07-28,6.212801849456126,MB
2022-07-29,4.87465991265019,MB
2022-07-30,6.881872817859093,MB
2022-07-31,4.014425810417804,MB
2022-08-01,4.9702414795649,MB
2022-08-02,5.830475581797287,MB
2022-08-03,4.492333644991352,MB
2022-08-04,6.117220282541416,MB
2022-08-05,5.7348940148825776,MB
2022-08-06,4.014425810417804,MB
2022-08-07,5.161404613394319,MB
2022-08-08,5.256986180309029,MB
2022-08-09,5.830475581797287,MB
2022-08-10,5.161404613394319,MB
2022-08-11,5.0658230464796095,MB
2022-08-12,5.7348940148825776,MB
2022-08-13,5.256986180309029,MB
2022-08-14,4.396752078076642,MB
2022-08-15,5.161404613394319,MB
2022-08-16,5.830475581797287,MB
2022-08-17,5.543730881053158,MB
2022-08-18,5.256986180309029,MB
2022-08-19,5.543730881053158,MB
2022-08-20,4.779078345735481,MB
2022-08-21,3.918844243503095,MB
2022-08-22,5.543730881053158,MB
2022-08-23,5.0658230464796095,MB
2022-08-24,5.543730881053158,MB
2022-08-25,5.543730881053158,MB
2022-08-26,5.161404613394319,MB
2022-08-27,4.587915211906061,MB
2022-08-28,4.587915211906061,MB
2022-08-29,4.87465991265019,MB
2022-08-30,5.0658230464796095,MB
2022-08-31,5.4481493141384485,MB
2022-09-01,5.0658230464796095,MB
2022-09-02,4.87465991265019,MB
2022-09-03,4.396752078076642,MB
2022-09-04,3.1541917081854174,MB
2022-09-05,4.492333644991352,MB
2022-09-06,4.87465991265019,MB
2022-09-07,5.256986180309029,MB
2022-09-08,4.779078345735481,MB
2022-09-09,3.4409364089295464,MB
2022-09-10,3.1541917081854174,MB
2022-09-11,3.823262676588385,MB
2022-09-12,4.301170511161933,MB
2022-09-13,4.301170511161933,MB
2022-09-14,4.9702414795649,MB
2022-09-15,5.161404613394319,MB
2022-09-16,4.492333644991352,MB
2022-09-17,3.918844243503095,MB
2022-09-18,4.9702414795649,MB
2022-09-19,4.587915211906061,MB
2022-09-20,5.543730881053158,MB
2022-09-21,7.359780652432641,MB
2022-09-22,6.881872817859093,MB
2022-09-23,5.543730881053158,MB
2022-09-24,4.87465991265019,MB
2022-09-25,4.301170511161933,MB
2022-09-26,6.308383416370835,MB
2022-09-27,5.830475581797287,MB
2022-09-28,5.830475581797287,MB
2022-09-29,5.639312447967868,MB
2022-09-30,5.3525677472237385,MB
2022-10-01,4.396752078076642,MB
2022-10-02,3.918844243503095,MB
2022-10-03,5.7348940148825776,MB
2022-10-04,5.926057148711997,MB
2022-10-05,6.212801849456126,MB
2022-10-06,5.543730881053158,MB
2022-10-07,5.543730881053158,MB
2022-10-08,4.87465991265019,MB
2022-10-09,4.396752078076642,MB
2022-10-10,5.3525677472237385,MB
2022-10-11,6.595128117114964,MB
2022-10-12,6.212801849456126,MB
2022-10-13,5.7348940148825776,MB
2022-10-14,6.117220282541416,MB
2022-10-15,4.205588944247223,MB
2022-10-16,4.779078345735481,MB
2022-10-17,5.161404613394319,MB
2022-10-18,6.499546550200254,MB
2022-10-19,6.021638715626706,MB
2022-10-20,5.3525677472237385,MB
2022-10-21,5.4481493141384485,MB
2022-10-22,5.830475581797287,MB
2022-10-23,4.396752078076642,MB
2022-10-24,5.543730881053158,MB
2022-10-25,4.587915211906061,MB
2022-10-26,5.639312447967868,MB
2022-10-27,5.3525677472237385,MB
2022-10-28,5.4481493141384485,MB
2022-10-29,4.87465991265019,MB
2022-10-30,5.3525677472237385,MB
2022-10-31,4.492333644991352,MB
2022-11-01,5.4481493141384485,MB
2022-11-02,5.543730881053158,MB
2022-11-03,5.543730881053158,MB
2022-11-04,5.639312447967868,MB
2022-11-05,3.918844243503095,MB
2022-11-06,3.345354842014837,MB
2022-11-07,5.3525677472237385,MB
2022-11-08,4.205588944247223,MB
2022-11-09,5.0658230464796095,MB
2022-11-10,4.683496778820771,MB
2022-11-11,4.110007377332514,MB
2022-11-12,3.918844243503095,MB
2022-11-13,4.683496778820771,MB
2022-11-14,4.9702414795649,MB
2022-11-15,5.4481493141384485,MB
2022-11-16,4.014425810417804,MB
2022-11-17,4.587915211906061,MB
2022-11-18,4.014425810417804,MB
2022-11-19,3.345354842014837,MB
2022-11-20,3.058610141270708,MB
2022-11-21,4.014425810417804,MB
2022-11-22,4.396752078076642,MB
2022-11-23,4.9702414795649,MB
2022-11-24,4.492333644991352,MB
2022-11-25,4.205588944247223,MB
2022-11-26,3.823262676588385,MB
2022-11-27,2.8674470074412888,MB
2022-11-28,4.396752078076642,MB
2022-11-29,3.058610141270708,MB
2022-11-30,3.6320995427589655,MB
2022-12-01,3.6320995427589655,MB
2022-12-02,3.058610141270708,MB
2022-12-03,3.249773275100127,MB
2022-12-04,2.102794472123612,MB
2022-12-05,3.345354842014837,MB
2022-12-06,2.9630285743559983,MB
2022-12-07,3.249773275100127,MB
2022-12-08,2.48512073978245,MB
2022-12-09,3.058610141270708,MB
2022-12-10,2.8674470074412888,MB
2022-12-11,2.007212905208902,MB
2022-12-12,3.536517975844256,MB
2022-12-13,2.8674470074412888,MB
2022-12-14,2.771865440526579,MB
2022-12-15,2.8674470074412888,MB
2022-12-16,3.058610141270708,MB
2022-12-17,2.6762838736118693,MB
2022-12-18,2.48512073978245,MB
2022-12-19,2.198376039038321,MB
2022-12-20,2.8674470074412888,MB
2022-12-21,2.48512073978245,MB
2022-12-22,3.1541917081854174,MB
2022-12-23,2.9630285743559983,MB
2022-12-24,1.529305070635354,MB
2022-12-25,1.7204682044647732,MB
2022-12-26,2.8674470074412888,MB
2022-12-27,2.9630285743559983,MB
2022-12-28,3.249773275100127,MB
2022-12-29,2.771865440526579,MB
2022-12-30,2.6762838736118693,MB
2022-12-31,2.3895391728677406,MB
2023-01-01,3.274004520851019,MB
2023-01-02,2.3708308599266,MB
2023-01-03,2.653072628965481,MB
2023-01-04,3.669142997505452,MB
2023-01-05,3.951384766544333,MB
2023-01-06,3.1046594594276904,MB
2023-01-07,3.1046594594276904,MB
2023-01-08,2.3708308599266,MB
2023-01-09,2.935314398004362,MB
2023-01-10,2.935314398004362,MB
2023-01-11,2.709520982773257,MB
2023-01-12,2.3708308599266,MB
2023-01-13,2.145037444695495,MB
2023-01-14,2.483727567542152,MB
2023-01-15,2.2014857985032714,MB
2023-01-16,1.8627956756566144,MB
2023-01-17,3.048211105619914,MB
2023-01-18,1.6370022604255094,MB
2023-01-19,2.765969336581033,MB
2023-01-20,2.483727567542152,MB
2023-01-21,2.935314398004362,MB
2023-01-22,1.806347321848838,MB
2023-01-23,2.145037444695495,MB
2023-01-24,2.032140737079943,MB
2023-01-25,2.032140737079943,MB
2023-01-26,2.088589090887719,MB
2023-01-27,1.9756923832721665,MB
2023-01-28,1.9192440294643904,MB
2023-01-29,2.088589090887719,MB
2023-01-30,2.3708308599266,MB
2023-01-31,2.145037444695495,MB
2023-02-01,2.3708308599266,MB
2023-02-02,2.709520982773257,MB
2023-02-03,2.878866044196585,MB
2023-02-04,1.9756923832721665,MB
2023-02-05,2.088589090887719,MB
2023-02-06,2.088589090887719,MB
2023-02-07,1.806347321848838,MB
2023-02-08,2.427279213734376,MB
2023-02-09,2.145037444695495,MB
2023-02-10,1.8627956756566144,MB
2023-02-11,1.9192440294643904,MB
2023-02-12,1.524105552809957,MB
2023-02-13,1.6370022604255094,MB
2023-02-14,1.9192440294643904,MB
2023-02-15,1.9756923832721665,MB
2023-02-16,1.524105552809957,MB
2023-02-17,2.088589090887719,MB
2023-02-18,2.5966242751577044,MB
2023-02-19,2.145037444695495,MB
2023-02-20,1.4112088451944047,MB
2023-02-21,1.5805539066177332,MB
2023-02-22,1.8627956756566144,MB
2023-02-23,1.4112088451944047,MB
2023-02-24,2.3143825061188235,MB
2023-02-25,1.5805539066177332,MB
2023-02-26,2.2579341523110474,MB
2023-02-27,2.709520982773257,MB
2023-02-28,1.806347321848838,MB
2023-03-01,2.032140737079943,MB
2023-03-02,2.032140737079943,MB
2023-03-03,1.6934506142332857,MB
2023-03-04,2.088589090887719,MB
2023-03-05,1.7498989680410617,MB
2023-03-06,2.5966242751577044,MB
2023-03-07,1.7498989680410617,MB
2023-03-08,2.088589090887719,MB
2023-03-09,1.9756923832721665,MB
2023-03-10,2.3708308599266,MB
2023-03-11,2.3708308599266,MB
2023-03-12,1.9756923832721665,MB
2023-03-13,2.145037444695495,MB
2023-03-14,2.427279213734376,MB
2023-03-15,1.3547604913866285,MB
2023-03-16,2.3143825061188235,MB
2023-03-17,1.9192440294643904,MB
2023-03-18,1.8627956756566144,MB
2023-03-19,2.088589090887719,MB
2023-03-20,1.6934506142332857,MB
2023-03-21,2.8224176903888094,MB
2023-03-22,2.088589090887719,MB
2023-03-23,2.2014857985032714,MB
2023-03-24,1.7498989680410617,MB
2023-03-25,2.2579341523110474,MB
2023-03-26,2.088589090887719,MB
2023-03-27,2.2579341523110474,MB
2023-03-28,1.806347321848838,MB
2023-03-29,2.145037444695495,MB
2023-03-30,2.145037444695495,MB
2023-03-31,1.6934506142332857,MB
2023-04-01,1.524105552809957,MB
2023-04-02,1.5805539066177332,MB
2023-04-03,1.5805539066177332,MB
2023-04-04,1.9192440294643904,MB
2023-04-05,1.2983121375788522,MB
2023-04-06,2.145037444695495,MB
2023-04-07,2.5966242751577044,MB
2023-04-08,1.5805539066177332,MB
2023-04-09,1.8627956756566144,MB
2023-04-10,1.5805539066177332,MB
2023-04-11,1.6370022604255094,MB
2023-04-12,1.9192440294643904,MB
2023-04-13,1.2983121375788522,MB
2023-04-14,1.5805539066177332,MB
2023-04-15,1.524105552809957,MB
2023-04-16,1.2983121375788522,MB
2023-04-17,1.2983121375788522,MB
2023-04-18,1.7498989680410617,MB
2023-04-19,1.524105552809957,MB
2023-04-20,1.5805539066177332,MB
2023-04-21,1.3547604913866285,MB
2023-04-22,1.6934506142332857,MB
2023-04-23,1.241863783771076,MB
2023-04-24,1.7498989680410617,MB
2023-04-25,1.4112088451944047,MB
2023-04-26,1.4112088451944047,MB
2023-04-27,1.467657199002181,MB
2023-04-28,1.3547604913866285,MB
2023-04-29,0.6773802456933142,MB
2023-04-30,1.6370022604255094,MB
2023-05-01,0.9596220147321952,MB
2023-05-02,1.467657199002181,MB
2023-05-03,1.6370022604255094,MB
2023-05-04,1.241863783771076,MB
2023-05-05,1.524105552809957,MB
2023-05-06,1.3547604913866285,MB
2023-05-07,1.6934506142332857,MB
2023-05-08,1.4112088451944047,MB
2023-05-09,1.7498989680410617,MB
2023-05-10,1.0725187223477477,MB
2023-05-11,1.1854154299633,MB
2023-05-12,1.6934506142332857,MB
2023-05-13,0.7338285995010905,MB
2023-05-14,0.6773802456933142,MB
2023-05-15,1.1854154299633,MB
2023-05-16,0.8467253071166427,MB
2023-05-17,1.0160703685399717,MB
2023-05-18,1.1289670761555235,MB
2023-05-19,1.1854154299633,MB
2023-05-20,0.2257934152311047,MB
2023-05-21,0.7902769533088666,MB
2023-05-22,0.8467253071166427,MB
2023-05-23,1.0160703685399717,MB
2023-05-24,1.8627956756566144,MB
2023-05-25,1.806347321848838,MB
2023-05-26,1.241863783771076,MB
2023-05-27,1.1854154299633,MB
2023-05-28,0.9596220147321952,MB
2023-05-29,1.3547604913866285,MB
2023-05-30,1.1854154299633,MB
2023-05-31,0.9596220147321952,MB
2023-06-01,0.9596220147321952,MB
2023-06-02,1.1854154299633,MB
2023-06-03,0.7902769533088666,MB
2023-06-04,0.5644835380777619,MB
2023-06-05,0.5644835380777619,MB
2023-06-06,0.620931891885538,MB
2023-06-07,0.620931891885538,MB
2023-06-08,1.467657199002181,MB
2023-06-09,0.5080351842699857,MB
2023-06-10,1.1289670761555235,MB
2023-06-11,0.6773802456933142,MB
2023-06-12,1.1289670761555235,MB
2023-06-13,0.5644835380777619,MB
2023-06-14,0.903173660924419,MB
2023-06-15,0.9596220147321952,MB
2023-06-16,0.903173660924419,MB
2023-06-17,1.0160703685399717,MB
2023-06-18,0.8467253071166427,MB
2023-06-19,1.3547604913866285,MB
2023-06-20,0.7338285995010905,MB
2023-06-21,0.903173660924419,MB
2023-06-22,0.8467253071166427,MB
2023-06-23,1.1289670761555235,MB
2023-06-24,0.3951384766544333,MB
2023-06-25,0.903173660924419,MB
2023-06-26,0.7902769533088666,MB
2023-06-27,1.0160703685399717,MB
2023-06-28,0.5080351842699857,MB
2023-06-29,0.7338285995010905,MB
2023-06-30,0.2257934152311047,MB
2023-07-01,0.7564657996828125,MB
2023-07-02,0.9157217575107728,MB
2023-07-03,0.4777678734838815,MB
2023-07-04,0.0,MB
2023-07-05,0.4777678734838815,MB
2023-07-06,0.2786979261989309,MB
2023-07-07,0.7962797891398026,MB
2023-07-08,0.4777678734838815,MB
2023-07-09,0.7166518102258223,MB
2023-07-10,0.955535746967763,MB
2023-07-11,0.7166518102258223,MB
2023-07-12,1.512931599365625,MB
2023-07-13,0.7564657996828125,MB
2023-07-14,0.955535746967763,MB
2023-07-15,0.4379538840268914,MB
2023-07-16,0.3583259051129111,MB
2023-07-17,0.4777678734838815,MB
2023-07-18,0.9157217575107728,MB
2023-07-19,1.234233673166694,MB
2023-07-20,1.1546056942527136,MB
2023-07-21,1.1546056942527136,MB
2023-07-22,0.9157217575107728,MB
2023-07-23,0.8759077680537828,MB
2023-07-24,1.0351637258817432,MB
2023-07-25,0.955535746967763,MB
2023-07-26,0.7564657996828125,MB
2023-07-27,0.7962797891398026,MB
2023-07-28,0.5573958523978618,MB
2023-07-29,0.7166518102258223,MB
2023-07-30,0.5175818629408716,MB
2023-07-31,0.5573958523978618,MB
2023-08-01,1.0351637258817432,MB
2023-08-02,0.9157217575107728,MB
2023-08-03,0.7166518102258223,MB
2023-08-04,0.6768378207688321,MB
2023-08-05,0.9157217575107728,MB
2023-08-06,1.3138616520806743,MB
2023-08-07,0.5175818629408716,MB
2023-08-08,1.234233673166694,MB
2023-08-09,1.911071493935526,MB
2023-08-10,1.8314435150215456,MB
2023-08-11,1.1546056942527136,MB
2023-08-12,0.7564657996828125,MB
2023-08-13,0.7564657996828125,MB
2023-08-14,1.911071493935526,MB
2023-08-15,1.0749777153387334,MB
2023-08-16,0.9157217575107728,MB
2023-08-17,1.7120015466505756,MB
2023-08-18,1.871257504478536,MB
2023-08-19,1.3934896309946545,MB
2023-08-20,1.194419683709704,MB
2023-08-21,2.189769420134457,MB
2023-08-22,2.229583409591448,MB
2023-08-23,2.786979261989309,MB
2023-08-24,1.7916295255645558,MB
2023-08-25,2.229583409591448,MB
2023-08-26,2.269397399048437,MB
2023-08-27,1.7120015466505756,MB
2023-08-28,2.946235219817269,MB
2023-08-29,2.548095325247368,MB
2023-08-30,2.866607240903289,MB
2023-08-31,3.14530516710222,MB
2023-09-01,1.552745588822615,MB
2023-09-02,1.7120015466505756,MB
2023-09-03,1.512931599365625,MB
2023-09-04,1.274047662623684,MB
2023-09-05,2.0703274517634864,MB
2023-09-06,1.552745588822615,MB
2023-09-07,2.229583409591448,MB
2023-09-08,1.512931599365625,MB
2023-09-09,1.5925595782796051,MB
2023-09-10,1.3934896309946545,MB
2023-09-11,1.871257504478536,MB
2023-09-12,2.98604920927426,MB
2023-09-13,3.2647471354731903,MB
2023-09-14,2.428653356876398,MB
2023-09-15,1.9906994728495064,MB
2023-09-16,1.4731176099086347,MB
2023-09-17,1.194419683709704,MB
2023-09-18,2.1101414412204766,MB
2023-09-19,1.9906994728495064,MB
2023-09-20,2.269397399048437,MB
2023-09-21,2.149955430677467,MB
2023-09-22,2.0703274517634864,MB
2023-09-23,1.911071493935526,MB
2023-09-24,1.911071493935526,MB
2023-09-25,1.274047662623684,MB
2023-09-26,2.269397399048437,MB
2023-09-27,2.0305134623064967,MB
2023-09-28,1.234233673166694,MB
2023-09-29,1.7916295255645558,MB
2023-09-30,2.1101414412204766,MB
2023-10-01,1.6323735677365951,MB
2023-10-02,1.4731176099086347,MB
2023-10-03,3.02586319873125,MB
2023-10-04,1.6721875571935854,MB
2023-10-05,2.707351283075329,MB
2023-10-06,2.388839367419408,MB
2023-10-07,3.662887030043092,MB
2023-10-08,1.9906994728495064,MB
2023-10-09,2.508281335790378,MB
2023-10-10,2.428653356876398,MB
2023-10-11,3.02586319873125,MB
2023-10-12,2.309211388505428,MB
2023-10-13,3.1851191565592103,MB
2023-10-14,2.508281335790378,MB
2023-10-15,2.269397399048437,MB
2023-10-16,3.981398945699013,MB
2023-10-17,2.8267932514462992,MB
2023-10-18,3.424003093301151,MB
2023-10-19,3.06567718818824,MB
2023-10-20,2.548095325247368,MB
2023-10-21,1.3934896309946545,MB
2023-10-22,2.906421230360279,MB
